Pair,L1,a1,b1,L2,a2,b2,DV,DV normF1,DECIEDE2000,GradoDE
1.506,45.151043,-2.811008,-2.501926,45.33139,-3.092339,-3.071134,0.684433,0.722372678106249,0.60802394550191,0.29596247158113953
1.515,45.151043,-2.811008,-2.501926,42.89854,-3.337323,-2.757914,1.21445,1.28176972607419,2.20695562272957,0.29596247158113953
1.506,45.151043,-2.811008,-2.501926,45.33139,-3.092339,-3.071134,0.684433,0.722372678106249,0.60802394550191,0.27564214448161983
1.516,45.151043,-2.811008,-2.501926,42.642456,-2.615103,-3.107763,1.26202,1.3319766393842,2.4149467348562,0.27564214448161983
1.507,45.151043,-2.811008,-2.501926,45.178856,-3.125749,-2.870928,0.623786,0.658363876939284,0.487101933161916,0.2955618999129238
1.515,45.151043,-2.811008,-2.501926,42.89854,-3.337323,-2.757914,1.21445,1.28176972607419,2.20695562272957,0.2955618999129238
1.509,45.151043,-2.811008,-2.501926,45.164951,-3.313056,-2.403256,0.654296,0.690565115642008,0.643457685489093,0.25532327721516396
1.515,45.151043,-2.811008,-2.501926,42.89854,-3.337323,-2.757914,1.21445,1.28176972607419,2.20695562272957,0.25532327721516396
1.516,45.151043,-2.811008,-2.501926,42.642456,-2.615103,-3.107763,1.26202,1.3319766393842,2.4149467348562,0.33500771297892357
1.518,45.151043,-2.811008,-2.501926,45.178856,-3.391616,-2.987074,0.792902,0.836854361516469,0.802192716868562,0.33500771297892357
1.516,45.151043,-2.811008,-2.501926,42.642456,-2.615103,-3.107763,1.26202,1.3319766393842,2.4149467348562,0.3466423021861396
1.519,45.151043,-2.811008,-2.501926,44.94162,-2.64182,-3.352035,0.760274,0.802417717255817,0.821963047131162,0.3466423021861396
1.720,65.826447,-1.697951,5.454526,67.051346,-1.637203,3.425771,2.08,2.19529913148694,1.96688276018876,0.2921074751607062
3.475,66.627518,-1.538718,3.45059,67.064919,-1.275448,3.165702,2.16585,2.28590799227451,0.547559195488068,0.2921074751607062
1.720,65.826447,-1.697951,5.454526,67.051346,-1.637203,3.425771,2.08,2.19529913148694,1.96688276018876,0.7112020704683846
3.478,66.627518,-1.538718,3.45059,66.708221,-1.530576,3.61918,1.71328,1.80825100768939,0.161575414091489,0.7112020704683846
1.720,65.826447,-1.697951,5.454526,67.051346,-1.637203,3.425771,2.08,2.19529913148694,1.96688276018876,0.4169863079426498
3.481,66.627518,-1.538718,3.45059,67.027954,-1.380901,3.205375,1.71165,1.80653065308155,0.433299955779215,0.4169863079426498
1.721,67.051346,-1.637362,3.425857,67.186905,-2.95006,3.583408,2.3,2.42749423193267,1.70106426957094,0.25193957540086465
3.478,66.627518,-1.538718,3.45059,66.708221,-1.530576,3.61918,1.71328,1.80825100768939,0.161575414091489,0.25193957540086465
1.726,65.826447,-1.626604,5.562673,67.051346,-1.637382,3.514867,2.45,2.58580907314567,1.98281007618809,0.2941549203951453
3.475,66.627518,-1.538718,3.45059,67.064919,-1.275448,3.165702,2.16585,2.28590799227451,0.547559195488068,0.2941549203951453
1.860,23.538761,-4.417905,-20.235949,23.966774,-6.903216,-22.121408,3.26,3.44070921569587,2.37574316092186,0.35420041297259147
1.862,23.605213,-7.957049,-20.846567,23.704475,-3.552516,-22.393524,3.1,3.27184005173534,3.86763546633068,0.35420041297259147
1.913,52.608536,-1.90264,0.457344,53.373711,0.931705,-0.332856,3.63,3.83121915735461,4.21600645347342,0.43576722094030446
1.1355,52.960438,-0.215942,0.16867,53.276279,-1.970127,-0.912755,3.18519,3.36175232722158,2.66802809863955,0.43576722094030446
1.913,52.608536,-1.90264,0.457344,53.373711,0.931705,-0.332856,3.63,3.83121915735461,4.21600645347342,0.30575990814613246
1.1357,52.960438,-0.215942,0.16867,52.674797,1.47451,-0.956135,3.0963,3.26793495231875,2.68511661884008,0.30575990814613246
1.1144,47.235798,-4.873497,-25.659845,47.89254,-6.464955,-23.92292,1.11511,1.17692308390019,1.51485419205257,0.4538265687912279
1.1292,46.974487,-5.338224,-24.143667,50.132732,-5.439182,-23.602091,1.47228,1.55389182947384,3.14602643706531,0.4538265687912279
1.1144,47.235798,-4.873497,-25.659845,47.89254,-6.464955,-23.92292,1.11511,1.17692308390019,1.51485419205257,0.4292566922659402
1.1302,46.974487,-5.338224,-24.143667,50.08511,-5.116676,-23.47584,1.35755,1.43280208459139,3.11065299128791,0.4292566922659402
1.1145,47.235798,-4.873497,-25.659845,47.365646,-4.688555,-24.64673,0.707434,0.746648675857851,0.493464434274071,0.5545281000761348
1.1293,46.974487,-5.338224,-24.143667,49.0811,-5.199367,-24.532782,0.917782,0.968656743987665,2.08974074194146,0.5545281000761348
1.1145,47.235798,-4.873497,-25.659845,47.365646,-4.688555,-24.64673,0.707434,0.746648675857851,0.493464434274071,0.5931056541452543
1.1304,46.974487,-5.338224,-24.143667,49.093384,-5.260174,-24.724117,0.8413,0.887935172749981,2.10770063923317,0.5931056541452543
1.1145,47.235798,-4.873497,-25.659845,47.365646,-4.688555,-24.64673,0.707434,0.746648675857851,0.493464434274071,0.38168878993436073
1.1307,46.974487,-5.338224,-24.143667,48.871597,-5.8938,-24.960522,0.975143,1.02919739469979,1.96909291881226,0.38168878993436073
1.1146,47.235798,-4.873497,-25.659845,47.546543,-5.248015,-24.230824,1.05516,1.11364991902873,0.671858411262849,0.2877731503493373
1.1293,46.974487,-5.338224,-24.143667,49.0811,-5.199367,-24.532782,0.917782,0.968656743987665,2.08974074194146,0.2877731503493373
1.1146,47.235798,-4.873497,-25.659845,47.546543,-5.248015,-24.230824,1.05516,1.11364991902873,0.671858411262849,0.25346230368305034
1.1301,46.974487,-5.338224,-24.143667,49.423252,-6.380499,-24.647871,1.64436,1.73551061531339,2.58646672801835,0.25346230368305034
1.1146,47.235798,-4.873497,-25.659845,47.546543,-5.248015,-24.230824,1.05516,1.11364991902873,0.671858411262849,0.32015092630059155
1.1304,46.974487,-5.338224,-24.143667,49.093384,-5.260174,-24.724117,0.8413,0.887935172749981,2.10770063923317,0.32015092630059155
1.1146,47.235798,-4.873497,-25.659845,47.546543,-5.248015,-24.230824,1.05516,1.11364991902873,0.671858411262849,0.3574014589112009
